	J	r_X	sigma_Lambda_over_Lambda	Tmax_over_tau_E	sigma_t	tau_rp	g_E	g_I	beta	K	ell
2113	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2114	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2115	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2116	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2117	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2118	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2119	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2120	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2121	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2122	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2123	0.0005994842503189409	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2124	0.001	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2125	0.001	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2126	0.001	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2127	0.001	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2128	0.001	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2129	0.001	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2130	0.001	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2131	0.001	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2132	0.001	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2133	0.001	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2134	0.001	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2135	0.001	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2136	0.001	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2137	0.001	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2138	0.001	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2139	0.001	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2140	0.001	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2141	0.001	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2142	0.001	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2143	0.001	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2144	0.001	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2145	0.001	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2146	0.001	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2147	0.001	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2148	0.001	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2149	0.001	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2150	0.001	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2151	0.001	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2152	0.001	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2153	0.001	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2154	0.001	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2155	0.001	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2156	0.001	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2157	0.001	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2158	0.001	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2159	0.001	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2160	1e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2161	1e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2162	1e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2163	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2164	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2165	1e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2166	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2167	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2168	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2169	1e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2170	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2171	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2172	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2173	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2174	1e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2175	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2176	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2177	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2178	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2179	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2180	1e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2181	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2182	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2183	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2184	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2185	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2186	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2187	1e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2188	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2189	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2190	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2191	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2192	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2193	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2194	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2195	1e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2196	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2197	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2198	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2199	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2200	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2201	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2202	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2203	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2204	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2205	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2206	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2207	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2208	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2209	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2210	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2211	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2212	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2213	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2214	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2215	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2216	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2217	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2218	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2219	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2220	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2221	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2222	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2223	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2224	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2225	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2226	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2227	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2228	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2229	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2230	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2231	1.6681005372000593e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2232	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2233	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2234	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2235	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2236	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2237	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2238	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2239	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2240	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2241	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2242	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2243	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2244	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2245	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2246	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2247	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2248	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2249	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2250	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2251	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2252	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2253	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2254	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2255	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2256	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2257	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2258	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2259	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2260	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2261	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2262	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2263	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2264	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2265	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2266	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2267	2.782559402207126e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2268	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2269	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2270	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2271	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2272	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2273	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2274	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2275	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2276	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2277	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2278	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2279	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2280	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2281	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2282	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2283	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2284	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2285	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2286	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2287	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2288	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2289	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2290	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2291	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2292	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2293	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2294	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2295	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2296	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2297	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2298	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2299	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2300	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2301	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2302	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2303	4.641588833612782e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2304	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2305	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2306	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2307	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2308	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2309	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2310	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2311	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2312	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2313	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2314	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2315	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2316	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2317	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2318	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2319	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2320	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2321	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2322	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2323	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2324	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2325	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2326	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2327	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2328	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2329	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2330	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2331	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2332	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2333	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2334	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2335	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2336	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2337	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2338	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2339	7.742636826811278e-05	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2340	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2341	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2342	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2343	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
2344	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	5.0	3.0	1.0	500.0	20.0
2345	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	5.0	4.0	1.0	500.0	20.0
2346	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	2.0	1.0	500.0	20.0
2347	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	3.0	1.0	500.0	20.0
2348	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	4.0	1.0	500.0	20.0
2349	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	6.0	5.0	1.0	500.0	20.0
2350	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	2.0	1.0	500.0	20.0
2351	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	3.0	1.0	500.0	20.0
2352	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	4.0	1.0	500.0	20.0
2353	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	5.0	1.0	500.0	20.0
2354	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	7.0	6.0	1.0	500.0	20.0
2355	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	2.0	1.0	500.0	20.0
2356	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	3.0	1.0	500.0	20.0
2357	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	4.0	1.0	500.0	20.0
2358	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	5.0	1.0	500.0	20.0
2359	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	6.0	1.0	500.0	20.0
2360	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	8.0	7.0	1.0	500.0	20.0
2361	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	2.0	1.0	500.0	20.0
2362	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	3.0	1.0	500.0	20.0
2363	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	4.0	1.0	500.0	20.0
2364	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	5.0	1.0	500.0	20.0
2365	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	6.0	1.0	500.0	20.0
2366	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	7.0	1.0	500.0	20.0
2367	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	9.0	8.0	1.0	500.0	20.0
2368	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	2.0	1.0	500.0	20.0
2369	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	3.0	1.0	500.0	20.0
2370	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	4.0	1.0	500.0	20.0
2371	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	5.0	1.0	500.0	20.0
2372	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	6.0	1.0	500.0	20.0
2373	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	7.0	1.0	500.0	20.0
2374	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	8.0	1.0	500.0	20.0
2375	0.0001291549665014884	10.0	1.0	200.0	0.01	0.002	10.0	9.0	1.0	500.0	20.0
2376	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	3.0	2.0	1.0	500.0	20.0
2377	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	4.0	2.0	1.0	500.0	20.0
2378	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	4.0	3.0	1.0	500.0	20.0
2379	0.00021544346900318823	10.0	1.0	200.0	0.01	0.002	5.0	2.0	1.0	500.0	20.0
