7.333766	2.834824	-0.997262	-1.429349	-0.684211	-3.947368	0.911223	0.950600	0.966027	0.991438	1.002995	1.101685	1.211185	1.044232	7.089134
8.931631	3.345650	-0.796185	-1.334447	-0.684211	-3.815789	0.707900	0.733152	0.749033	0.780461	0.796745	0.923073	1.097941	1.160135	6.642901
9.049428	4.315589	-0.564142	-1.343578	-0.684211	-3.684211	0.623042	0.647737	0.664318	0.690392	0.702957	0.817595	1.013368	1.144147	5.474144
9.251451	6.441188	-0.299673	-1.420446	-0.684211	-3.552632	0.589875	0.622383	0.643164	0.666907	0.678496	0.760439	0.903626	1.024539	4.615631
7.120339	2.028111	-0.215757	-3.123897	-0.684211	-3.421053	0.756107	0.741544	0.749450	0.843422	0.871968	0.959349	1.082568	1.409686	110.286076
6.516173	2.085970	-0.333311	-1.464926	-0.684211	-3.289474	0.646038	0.671272	0.688861	0.720614	0.736202	0.827524	0.985606	1.423163	6.935174
4.172699	2.172105	-0.001185	-3.349064	-0.684211	-3.157895	-0.091571	0.382595	0.456729	0.521938	0.560789	0.867417	0.900881	1.117578	247.542734
3.261817	2.268905	0.165130	-3.046972	-0.684211	-3.026316	0.198869	0.189802	0.196789	0.221226	0.230420	0.511015	0.760490	1.134223	121.307713
5.144654	2.572692	-0.160359	-3.449661	-0.684211	-2.894737	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	13608966384861619159040.000000
8.315311	2.520453	-0.089968	-1.201667	-0.684211	-2.763158	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	14588766508371931037696.000000
3.492133	2.080252	-0.269452	-0.980584	-0.684211	-2.631579	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	15920701006014614339584.000000
3.523537	2.851131	-0.067714	-0.623233	-0.684211	-2.500000	-0.981469	-0.978691	-0.977293	-0.975656	-0.975261	-0.966261	-0.954326	-0.874979	20.238458
8.901939	9.487870	-0.150588	-1.526203	-0.578947	-5.000000	1.373986	1.342156	1.371223	1.384807	1.394488	1.441070	1.512798	0.719192	40.108679
9.333925	6.490292	-0.846012	-0.520001	-0.578947	-4.868421	1.290570	1.310559	1.320220	1.332200	1.355084	1.406000	1.523404	0.891182	6.651625
9.012428	6.796496	-0.753289	-0.520001	-0.578947	-4.736842	1.234682	1.274958	1.289656	1.306617	1.311246	1.363528	1.473804	0.876538	3.165145
9.604119	7.363226	-1.000000	-1.103327	-0.578947	-4.605263	1.012277	1.051650	1.067493	1.082661	1.089023	1.194321	1.340897	0.904461	16.466947
9.563272	9.481375	-0.585396	-1.293374	-0.578947	-4.473684	1.206313	1.275911	1.299955	1.313259	1.320635	1.378416	1.459411	0.699816	13.584197
7.530557	9.073325	-0.540474	-0.823504	-0.578947	-4.342105	0.558178	0.585879	0.603528	0.620242	0.628034	0.684663	0.750825	0.652721	6.900471
8.771113	4.764651	-0.954226	-1.673254	-0.578947	-4.210526	0.995212	1.053929	1.076284	1.114166	1.130868	1.248444	1.358397	0.897526	11.035930
8.381906	4.275195	-0.891292	-1.578735	-0.578947	-4.078947	0.991670	1.028731	1.047332	1.083668	1.097365	1.182296	1.296111	0.933571	7.103697
7.387202	2.858379	-0.999930	-1.423027	-0.578947	-3.947368	0.908380	0.947180	0.960606	0.990761	1.003672	1.103187	1.213056	1.011289	5.286609
9.107924	3.273820	-0.816110	-1.316417	-0.578947	-3.815789	0.702176	0.726019	0.743151	0.773127	0.787690	0.902212	1.085946	1.135093	5.095994
8.564041	2.458521	-0.827114	-1.299303	-0.578947	-3.684211	0.632927	0.656910	0.673940	0.700823	0.712599	0.822153	1.036380	1.233315	4.616465
9.507079	6.997706	-0.275927	-1.422365	-0.578947	-3.552632	0.585647	0.618855	0.638816	0.654735	0.662717	0.734501	0.893193	0.951819	2.854775
7.984273	2.069378	-0.522163	-1.406159	-0.578947	-3.421053	0.572043	0.603612	0.621711	0.648169	0.660067	0.779260	0.971210	1.422743	3.814627
3.303848	2.013098	0.012614	-3.373661	-0.578947	-3.289474	0.656107	0.640326	0.638125	0.689003	0.706865	0.783158	0.955528	0.989806	84.675872
7.593714	2.516489	-0.112847	-1.382086	-0.578947	-3.157895	0.550882	0.579213	0.596803	0.619076	0.627495	0.730543	0.924661	1.333856	4.488088
3.347556	2.051216	-0.032230	-1.793961	-0.578947	-3.026316	0.059684	0.381483	0.492229	0.622535	0.673773	0.747076	0.793503	1.029746	143.285705
8.367489	3.329153	-0.829289	-1.656906	-0.578947	-2.894737	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	13951135837693038034944.000000
9.144668	7.895734	-0.956224	-3.249198	-0.578947	-2.763158	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	15349521059727781396480.000000
3.484197	2.640932	-0.251247	-0.624473	-0.578947	-2.631579	-0.804483	-0.801519	-0.799713	-0.798613	-0.798133	-0.791090	-0.777385	0.084425	21.875839
6.132117	4.258924	-0.855139	-3.306353	-0.578947	-2.500000	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	14130841550239194677248.000000
7.405447	7.745924	-0.069431	-1.370384	-0.473684	-5.000000	1.424449	1.401947	1.404166	1.459721	1.465926	1.501632	1.615368	0.770040	43.356994
7.305946	7.736037	-0.029221	-1.401648	-0.473684	-4.868421	1.304772	1.304952	1.308718	1.320314	1.327531	1.359316	1.472127	0.735032	61.127407
9.502234	7.014830	-0.952521	-0.826898	-0.473684	-4.736842	1.089509	1.124295	1.144836	1.169028	1.182037	1.271166	1.468467	0.908315	7.461015
9.612003	9.434728	-0.666849	-0.529647	-0.473684	-4.605263	1.181264	1.208459	1.226121	1.248572	1.261509	1.319639	1.432032	0.817285	1.502759
8.406687	8.265555	-0.558299	-0.884107	-0.473684	-4.473684	1.208003	1.295420	1.307240	1.320163	1.328541	1.382355	1.443470	0.671870	8.651649
9.401689	9.489867	-0.556254	-1.571609	-0.473684	-4.342105	1.197511	1.253434	1.265092	1.278105	1.285834	1.327027	1.439642	0.617129	9.878626
8.756416	4.511368	-0.958909	-1.821139	-0.473684	-4.210526	1.011840	1.082573	1.114555	1.176653	1.214072	1.294657	1.370942	0.850868	9.045804
8.425770	4.545459	-0.850771	-1.627938	-0.473684	-4.078947	1.007030	1.043161	1.059177	1.086569	1.097800	1.196363	1.299364	0.872538	5.911441
5.864015	7.432341	-0.674371	-2.522238	-0.473684	-3.947368	0.088247	0.150908	0.178633	0.193648	0.206825	0.272350	0.282921	0.185085	11.537304
6.272490	2.462319	-0.964264	-1.401802	-0.473684	-3.815789	0.900514	0.925122	0.940356	0.960824	0.968097	1.058771	1.182049	1.000868	7.579351
8.716167	5.070495	-0.486458	-1.445983	-0.473684	-3.684211	0.638354	0.666728	0.684159	0.713633	0.728445	0.851122	1.040595	1.041360	3.585483
9.678968	7.128161	-0.272402	-1.439047	-0.473684	-3.552632	0.585047	0.616531	0.634301	0.657953	0.666020	0.732840	0.884911	0.935058	2.017949
9.917068	6.639996	-0.141500	-1.455602	-0.473684	-3.421053	0.546784	0.577576	0.588112	0.603082	0.610802	0.679412	0.849467	1.046553	1.219841
3.837659	2.234587	-0.071536	-2.241586	-0.473684	-3.289474	0.776451	0.774380	0.778156	0.801054	0.817482	0.877281	1.024159	0.944995	56.392412
8.242361	3.262948	-0.019011	-1.428158	-0.473684	-3.157895	0.530748	0.559500	0.576050	0.597436	0.605466	0.698333	0.895683	1.210862	4.682854
3.113138	2.502880	-0.013411	-1.489556	-0.473684	-3.026316	0.433898	0.436189	0.441107	0.463164	0.473288	0.534317	0.666906	0.714369	28.804292
3.891049	3.072610	-0.342723	-2.437786	-0.473684	-2.894737	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	14829099447057901420544.000000
5.103013	3.941380	-0.968316	-0.808462	-0.473684	-2.763158	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	13785004154547723042816.000000
5.812055	4.838028	-0.032819	-0.748980	-0.473684	-2.631579	-0.016822	0.182316	0.315301	0.404509	0.465057	0.539661	0.634450	0.702682	8490.009490
7.758874	4.693044	-0.217711	-1.343622	-0.473684	-2.500000	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	14027166904392041365504.000000
8.998177	2.520024	-0.033792	-2.778083	-0.368421	-5.000000	1.282967	1.282668	1.284928	1.293003	1.295036	1.314920	1.369719	0.755014	62.085502
9.996947	7.667309	-0.902731	-0.924020	-0.368421	-4.868421	1.194896	1.213108	1.223279	1.231705	1.237723	1.338749	1.526374	0.888604	3.723827
9.999180	7.854772	-0.912951	-0.981410	-0.368421	-4.736842	1.081313	1.113854	1.134226	1.157492	1.165469	1.281189	1.491880	0.880730	4.389876
9.995664	9.305004	-0.569154	-0.594184	-0.368421	-4.605263	1.116160	1.172390	1.189146	1.209496	1.221852	1.293472	1.405495	0.816566	2.204925
8.489711	8.380341	-0.553993	-0.897556	-0.368421	-4.473684	1.203464	1.283142	1.300724	1.316529	1.324751	1.377994	1.444493	0.647746	6.678052
9.400570	9.471722	-0.552506	-1.615800	-0.368421	-4.342105	1.195003	1.259140	1.267769	1.282943	1.291033	1.335083	1.441884	0.610193	7.243769
6.970567	8.393346	-0.526299	-0.982770	-0.368421	-4.210526	0.347095	0.413666	0.428001	0.444945	0.453267	0.519220	0.614949	0.570591	1.948266
8.314499	4.476673	-0.855155	-1.648466	-0.368421	-4.078947	1.017894	1.051726	1.070418	1.095280	1.105474	1.198406	1.305293	0.860723	5.015676
7.479572	2.931838	-0.999993	-1.408801	-0.368421	-3.947368	0.906848	0.943909	0.961545	0.982976	0.992414	1.089951	1.213696	0.928095	2.880828
10.000000	5.959624	-0.500577	-1.563627	-0.368421	-3.815789	0.671000	0.698874	0.716639	0.741617	0.753921	0.866719	1.020910	0.920554	3.123327
10.000000	6.287578	-0.395077	-1.519858	-0.368421	-3.684211	0.613899	0.646368	0.666483	0.692348	0.702501	0.811478	0.952707	0.945088	1.906332
9.360028	5.799080	-0.301756	-1.519780	-0.368421	-3.552632	0.604357	0.637732	0.655263	0.682859	0.694245	0.770852	0.940939	1.006012	1.887037
9.647639	6.557445	-0.145240	-1.461905	-0.368421	-3.421053	0.546170	0.576685	0.588302	0.603235	0.610153	0.674487	0.860156	1.005062	1.556048
7.487302	3.058610	-0.269164	-1.373337	-0.368421	-3.289474	0.606947	0.633593	0.651171	0.673290	0.683335	0.799098	0.976937	1.148719	3.935825
8.007674	2.740660	0.072537	-1.514866	-0.368421	-3.157895	0.545191	0.572283	0.586488	0.605383	0.612823	0.697304	0.881443	1.089528	5.586242
3.468303	2.286157	0.075952	-2.513233	-0.368421	-3.026316	-0.005231	0.348601	0.391674	0.484483	0.576835	0.661686	0.761763	0.993881	171.480045
8.878955	8.084945	-0.569730	-1.994702	-0.368421	-2.894737	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	15050196657346604695552.000000
8.485942	2.241721	-0.155804	-0.715159	-0.368421	-2.763158	-0.081304	-0.039597	-0.031703	-0.037663	-0.039478	0.040863	0.307632	1.176594	155.633458
5.531375	4.527518	-0.955956	-2.089082	-0.368421	-2.631579	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	14392948364063581143040.000000
4.633783	3.344221	-0.396848	-1.088397	-0.368421	-2.500000	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	13034192470267639365632.000000
7.705007	6.123664	-0.971633	-1.111407	-0.263158	-5.000000	1.361612	1.395671	1.409505	1.443943	1.452485	1.586361	1.701570	0.775389	9.475552
9.999961	7.500425	-0.981134	-1.535108	-0.263158	-4.868421	1.203397	1.220559	1.234425	1.253515	1.260793	1.364802	1.531442	0.822711	2.927719
9.744989	8.089250	-0.777853	-1.165575	-0.263158	-4.736842	1.145250	1.185638	1.210724	1.243331	1.256828	1.358543	1.522827	0.811180	2.228795
10.000000	9.328075	-0.571543	-0.611054	-0.263158	-4.605263	1.111639	1.172915	1.189175	1.208948	1.220586	1.293667	1.410668	0.796030	1.235619
8.309449	5.898830	-0.999999	-1.672243	-0.263158	-4.473684	1.031887	1.068677	1.088929	1.117642	1.136389	1.245585	1.442240	0.811693	6.350546
8.337906	5.260379	-1.000000	-1.816154	-0.263158	-4.342105	0.972492	1.014261	1.038955	1.074040	1.100662	1.276385	1.432947	0.834790	4.743439
7.688326	4.280663	-0.998399	-1.741097	-0.263158	-4.210526	1.002325	1.047342	1.086073	1.151609	1.187772	1.326851	1.409477	0.824759	5.381332
8.280113	4.638239	-0.798390	-1.629301	-0.263158	-4.078947	1.010720	1.041862	1.061440	1.083383	1.094082	1.190035	1.293346	0.807765	3.115936
7.363755	2.959191	-0.999994	-1.404700	-0.263158	-3.947368	0.926248	0.956316	0.971700	0.993498	1.003189	1.105831	1.223394	0.780192	2.304416
10.000000	6.962887	-0.467858	-1.626162	-0.263158	-3.815789	0.706662	0.738831	0.758727	0.785893	0.799354	0.892136	1.025525	0.762677	1.881485
9.978345	7.243335	-0.370349	-1.568380	-0.263158	-3.684211	0.651393	0.683727	0.704686	0.730111	0.742507	0.814604	0.962668	0.778235	1.495369
9.417631	7.527660	-0.249263	-1.424208	-0.263158	-3.552632	0.594020	0.624606	0.637214	0.652205	0.660403	0.725137	0.921656	0.785464	0.976723
6.430417	2.059389	-0.345592	-1.319158	-0.263158	-3.421053	0.605479	0.631910	0.652246	0.680765	0.690373	0.795537	0.978153	0.900257	8.666722
8.715549	3.737767	-0.086420	-1.481913	-0.263158	-3.289474	0.576691	0.599935	0.612351	0.630650	0.638209	0.723515	0.927443	0.834907	6.303441
4.136442	2.066135	-0.039510	-2.964322	-0.263158	-3.157895	0.508442	0.495712	0.527011	0.593264	0.738827	0.808186	0.904936	0.866549	127.202396
4.184599	2.017248	-0.092291	-2.480215	-0.263158	-3.026316	0.103666	0.245157	0.369909	0.492173	0.578988	0.647952	0.687704	0.825545	232.973173
3.390072	2.822165	-0.881554	-2.355635	-0.263158	-2.894737	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	13791683230827202740224.000000
9.768334	9.110618	-0.253927	-2.236442	-0.263158	-2.763158	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	15954702739637092220928.000000
7.442715	5.321481	-0.822525	-3.035450	-0.263158	-2.631579	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	13789356580606750752768.000000
5.579135	3.710128	-0.936566	-1.321675	-0.263158	-2.500000	0.000000	0.196295	0.330993	0.433656	0.516630	0.586266	0.646264	0.698970	14543141001105896374272.000000
8.198497	6.595371	-0.933450	-3.104897	-0.157895	-5.000000	1.321636	1.370682	1.404120	1.445753	1.468232	1.574876	1.702454	0.751175	2.183254
9.829961	7.277426	-1.000000	-2.590578	-0.157895	-4.868421	1.228365	1.244317	1.262039	1.281829	1.287560	1.394619	1.555494	0.767542	3.015198
7.985197	6.417433	-0.851927	-1.282462	-0.157895	-4.736842	1.235564	1.263730	1.281737	1.302142	1.309565	1.409949	1.571172	0.722536	2.274899
9.683879	8.351525	-0.698554	-1.479634	-0.157895	-4.605263	1.146984	1.189996	1.219017	1.263850	1.271047	1.376930	1.491926	0.741816	2.588133
10.000000	8.396220	-0.704263	-1.678749	-0.157895	-4.473684	1.061713	1.108366	1.137396	1.173460	1.188086	1.319322	1.436333	0.732598	2.802737
7.949681	5.257834	-0.830899	-1.413060	-0.157895	-4.342105	1.034709	1.063043	1.083557	1.111802	1.125168	1.252542	1.396277	0.711074	4.650246
8.410572	4.985171	-0.922475	-1.941513	-0.157895	-4.210526	0.994515	1.065032	1.108210	1.168869	1.200834	1.315006	1.396003	0.714879	3.044870
8.915951	5.482478	-0.727867	-1.733084	-0.157895	-4.078947	0.986841	1.016139	1.032921	1.055718	1.066388	1.166828	1.282360	0.714035	2.189612
8.761167	7.349736	-0.542071	-1.814003	-0.157895	-3.947368	0.945630	0.979782	0.998614	1.022712	1.037380	1.121418	1.241119	0.643494	1.337743
8.966027	7.531762	-0.403453	-1.538070	-0.157895	-3.815789	0.749723	0.785065	0.811159	0.846257	0.866545	0.964998	1.090688	0.660029	1.661209
9.877258	8.195595	-0.349638	-1.476397	-0.157895	-3.684211	0.675818	0.713084	0.732174	0.747236	0.755837	0.818951	0.984285	0.659884	1.053381
9.444125	7.561369	-0.248903	-1.415005	-0.157895	-3.552632	0.596676	0.620225	0.632169	0.647182	0.655513	0.718493	0.926929	0.688640	1.364142
6.862550	2.017711	-0.309793	-2.542759	-0.157895	-3.421053	0.792570	0.786644	0.791855	0.832043	0.847334	0.951554	1.106178	0.719886	50.502274
8.110706	6.240351	-0.080103	-1.377822	-0.157895	-3.289474	0.459983	0.475403	0.486198	0.501119	0.505745	0.578705	0.756946	0.772387	4.131257
